Samples,Xpos,Ypos,Pow,NebMode
131,4.097617807641393,0.45316473579088523,-1.2530960349897207,0
132,4.133426615844387,0.4633530853024954,-1.2633378835721434,0
133,4.138542159873385,0.4633530853024954,-1.2684588078633539,0
134,4.148773247931384,0.4633530853024954,-1.2735797321545643,0
135,4.11296443972839,0.4633530853024954,-1.258216959280933,0
136,4.087386719583396,0.448070561035081,-1.237733262116091,0
137,4.097617807641393,0.4582589105466912,-1.2530960349897207,0
138,4.072040087496401,0.448070561035081,-1.2326123378248806,0
139,4.0771556315254,0.448070561035081,-1.237733262116091,0
140,4.0208846472064135,0.43278803676766486,-1.2172495649512491,0
141,4.051577911380406,0.43788221152347084,-1.2274914135336683,0
142,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
143,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
144,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
145,4.0362312792934105,0.43788221152347084,-1.2274914135336683,0
146,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
147,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
148,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
149,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
150,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
151,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
152,4.0362312792934105,0.43788221152347084,-1.2274914135336683,0
153,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
154,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
155,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
156,4.082271175554396,0.448070561035081,-1.237733262116091,0
157,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
158,4.056693455409404,0.43788221152347084,-1.2326123378248806,0
159,4.051577911380406,0.43788221152347084,-1.2274914135336683,0
160,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
161,4.061808999438403,0.44297638627927505,-1.237733262116091,0
162,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
163,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
164,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
165,4.087386719583396,0.45316473579088523,-1.2428541864072997,0
166,4.072040087496401,0.44297638627927505,-1.237733262116091,0
167,4.072040087496401,0.44297638627927505,-1.237733262116091,0
168,4.082271175554396,0.448070561035081,-1.2428541864072997,0
169,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
170,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
171,4.0925022636123956,0.45316473579088523,-1.247975110698512,0
172,4.11807998375739,0.4582589105466912,-1.2633378835721434,0
173,4.102733351670393,0.448070561035081,-1.247975110698512,0
174,4.087386719583396,0.44297638627927505,-1.2428541864072997,0
175,4.072040087496401,0.44297638627927505,-1.237733262116091,0
176,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
177,4.082271175554396,0.448070561035081,-1.237733262116091,0
178,4.066924543467401,0.44297638627927505,-1.237733262116091,0
179,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
180,4.051577911380406,0.43788221152347084,-1.2274914135336683,0
181,4.051577911380406,0.44297638627927505,-1.2274914135336683,0
182,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
183,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
184,4.051577911380406,0.44297638627927505,-1.2274914135336683,0
185,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
186,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
187,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
188,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
189,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
190,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
191,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
192,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
193,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
194,4.051577911380406,0.44297638627927505,-1.2326123378248806,0
